id_asistencia,id_estudiante,id_asignatura,periodo,porcentaje_asistencia
5404,277,273,2024-2,81
5405,277,274,2024-2,84
5406,278,285,2023-1,83
5407,278,286,2023-1,93
5408,278,287,2023-1,88
5409,278,288,2023-1,86
5410,278,289,2023-1,94
5411,278,290,2023-2,88
5412,278,291,2023-2,84
5413,278,292,2023-2,89
5414,278,293,2023-2,85
5415,278,294,2023-2,85
5416,278,295,2024-1,87
5417,278,296,2024-1,83
5418,278,297,2024-1,86
5419,278,298,2024-1,87
5420,278,299,2024-1,95
5421,278,300,2024-2,78
5422,278,301,2024-2,74
5423,278,302,2024-2,66
5424,278,303,2024-2,92
5425,278,304,2024-2,93
5426,278,305,2024-2,81
5427,278,306,2025-1,76
5428,278,307,2025-1,93
5429,278,308,2025-1,90
5430,278,309,2025-1,83
5431,278,310,2025-1,74
5432,278,311,2025-2,82
5433,278,312,2025-2,97
5434,278,313,2025-2,81
5435,278,314,2025-2,83
5436,278,315,2025-2,91
5437,278,316,2025-2,89
5438,279,179,2023-1,100
5439,279,180,2023-1,91
5440,279,181,2023-1,73
5441,279,182,2023-1,83
5442,279,183,2023-1,89
5443,279,184,2023-2,97
5444,279,185,2023-2,89
5445,279,186,2023-2,87
5446,279,187,2023-2,80
5447,279,188,2023-2,81
5448,279,189,2024-1,90
5449,279,190,2024-1,100
5450,279,191,2024-1,85
5451,279,192,2024-1,100
5452,279,193,2024-2,99
5453,279,194,2024-2,98
5454,279,195,2024-2,98
5455,279,196,2024-2,98
5456,279,197,2024-2,100
5457,279,198,2025-1,96
5458,279,199,2025-1,96
5459,279,200,2025-1,82
5460,279,201,2025-1,100
5461,279,202,2025-1,99
5462,279,203,2025-1,96
5463,279,204,2025-2,100
5464,279,205,2025-2,89
5465,279,206,2025-2,100
5466,279,207,2025-2,87
5467,279,208,2025-2,90
5468,279,209,2025-2,90
5469,280,99,2023-1,55
5470,280,100,2023-1,74
5471,280,101,2023-1,75
5472,280,102,2023-1,71
5473,280,103,2023-2,71
5474,280,104,2023-2,77
5475,280,105,2023-2,68
5476,280,106,2023-2,75
5477,280,107,2024-1,72
5478,280,108,2024-1,69
5479,280,109,2024-1,61
5480,280,110,2024-1,72
5481,947057,111,2024-2,64
5482,280,112,2024-2,69
5483,280,113,2024-2,63
5484,280,114,2024-2,63
5485,280,115,2025-1,68
5486,280,116,2025-1,60
5487,280,117,2025-1,59
5488,280,118,2025-1,65
5489,280,119,2025-1,79
5490,280,120,2025-2,69
5491,280,121,2025-2,64
5492,280,122,2025-2,43
5493,280,123,2025-2,72
5494,282,336,2023-1,62
5495,282,337,2023-1,-5
5496,282,338,2023-1,49
5497,282,339,2023-1,51
5498,282,340,2023-1,51
5499,282,341,2023-1,50
5500,282,342,2023-2,64
5501,282,343,2023-2,38
5502,282,344,2023-2,60
5503,282,345,2023-2,50
5504,282,346,2023-2,62
5505,282,347,2024-1,53
5506,282,348,2024-1,48
5507,282,349,2024-1,45
5508,282,350,2024-1,51
5509,282,351,2024-1,66
5510,282,352,2024-1,58
5511,282,353,2024-2,57
5512,282,354,2024-2,59
5513,282,355,2024-2,47
5514,282,356,2024-2,45
5515,282,357,2024-2,57
5516,282,358,2025-1,65
5517,282,359,2025-1,51
5518,282,360,2025-1,58
5519,282,361,2025-1,59
5520,283,158,2024-2,91
5521,283,159,2024-2,89
5522,283,160,2024-2,74
5523,283,161,2024-2,71
5524,283,162,2025-1,69
5525,283,163,2025-1,52
5526,283,164,2025-1,72
5527,283,165,2025-1,92
5528,283,166,2025-1,88
5529,283,167,2025-2,89
5530,283,168,2025-2,82
5531,283,169,2025-2,72
5532,283,170,2025-2,84
5533,283,171,2025-2,72
5534,283,172,2025-2,74
5535,284,219,2023-2,56
5536,284,220,2023-2,44
5537,284,221,2023-2,65
5538,284,222,2023-2,54
5539,284,223,2023-2,52
5540,284,224,2024-1,59
5541,284,225,2024-1,51
5542,284,226,2024-1,67
5543,284,227,2024-1,44
5544,284,228,2024-2,63
5545,284,229,2024-2,60
5546,284,230,2024-2,61
5547,284,231,2024-2,58
5548,284,232,2025-1,56
5549,284,233,2025-1,46
5550,284,234,2025-1,49
5551,284,235,2025-1,56
5552,284,236,2025-1,51
5553,284,237,2025-2,83
5554,284,238,2025-2,52
5555,284,239,2025-2,42
5556,284,240,2025-2,52
5557,284,241,2025-2,61
5558,284,242,2025-2,61
5559,285,48,2024-2,67
5560,285,49,2024-2,57
5561,285,50,2024-2,62
5562,285,51,2024-2,58
5563,285,52,2025-1,69
5564,285,53,2025-1,77
5565,285,54,2025-1,73
5566,285,55,2025-1,70
5567,285,56,2025-1,69
5568,285,57,2025-1,70
5569,286,321,2023-2,78
5570,286,322,2023-2,80
5571,286,323,2023-2,92
5572,286,324,2023-2,91
5573,286,325,2023-2,81
5574,286,326,2024-1,73
5575,286,327,2024-1,79
5576,286,328,2024-1,100
5577,286,329,2024-1,72
5578,286,330,2024-1,79
5579,286,331,2024-2,87
5580,286,332,2024-2,79
5581,286,333,2024-2,91
5582,286,334,2024-2,91
5583,286,335,2024-2,89
5584,286,336,2025-1,83
5585,286,337,2025-1,100
5586,286,338,2025-1,97
5587,286,339,2025-1,96
5588,286,340,2025-1,99
5589,286,341,2025-1,91
5590,286,342,2025-2,83
5591,286,343,2025-2,96
5592,286,344,2025-2,92
5593,286,345,2025-2,81
5594,286,346,2025-2,87
5595,287,103,2023-1,65
5596,287,104,2023-1,61
5597,287,105,2023-1,73
5598,287,106,2023-1,74
5599,287,107,2023-2,82
5600,287,108,2023-2,78
5601,287,109,2023-2,74
5602,287,110,2023-2,57
5603,287,111,2024-1,74
5604,287,112,2024-1,77
5605,287,113,2024-1,73
5606,287,114,2024-1,80
5607,288,215,2023-1,81
5608,288,216,2023-1,87
5609,288,217,2023-1,81
5610,288,218,2023-1,70
5611,288,219,2023-2,63
5612,288,220,2023-2,76
5613,288,221,2023-2,74
5614,288,222,2023-2,81
5615,288,223,2023-2,89
5616,288,224,2024-1,66
5617,288,225,2024-1,67
5618,288,226,2024-1,75
5619,288,227,2024-1,69
5620,288,228,2024-2,79
5621,288,229,2024-2,90
5622,288,230,2024-2,71
5623,288,231,2024-2,83
5624,288,232,2025-1,63
5625,288,233,2025-1,83
5626,288,234,2025-1,76
5627,288,235,2025-1,83
5628,288,236,2025-1,72
5629,288,237,2025-2,78
5630,288,238,2025-2,76
5631,288,239,2025-2,71
5632,288,240,2025-2,89
5633,288,241,2025-2,91
5634,288,242,2025-2,68
5635,289,228,2023-1,81
5636,289,229,2023-1,82
5637,289,230,2023-1,68
5638,289,231,2023-1,85
5639,289,232,2023-2,89
5640,289,233,2023-2,92
5641,289,234,2023-2,79
5642,289,235,2023-2,89
5643,289,236,2023-2,72
5644,289,237,2024-1,89
5645,289,238,2024-1,87
5646,289,239,2024-1,75
5647,289,240,2024-1,86
5648,289,241,2024-1,85
5649,289,242,2024-1,84
5650,289,243,2024-2,70
5651,289,244,2024-2,83
5652,289,245,2024-2,85
5653,289,246,2024-2,83
5654,289,247,2025-1,80
5655,289,248,2025-1,90
5656,289,249,2025-1,87
5657,289,250,2025-1,86
5658,289,251,2025-1,97
5659,289,252,2025-2,81
5660,289,253,2025-2,86
5661,289,254,2025-2,86
5662,289,255,2025-2,86
5663,289,256,2025-2,88
5664,290,266,2023-2,33
5665,290,267,2023-2,41
5666,290,268,2023-2,41
5667,290,269,2023-2,41
5668,290,270,2023-2,46
5669,290,271,2024-1,35
5670,290,272,2024-1,35
5671,290,273,2024-1,45
5672,290,274,2024-1,44
5673,290,275,2024-2,37
5674,290,276,2024-2,41
5675,290,277,2024-2,48
5676,290,278,2024-2,37
5677,290,279,2025-1,44
5678,290,280,2025-1,38
5679,290,281,2025-1,35
5680,290,282,2025-1,38
5681,290,283,2025-1,39
5682,290,284,2025-1,45
5683,290,941290,2025-2,29
5684,290,286,2025-2,36
5685,290,287,2025-2,42
5686,290,288,2025-2,32
5687,290,289,2025-2,21
5688,291,228,2023-1,65
5689,291,229,2023-1,75
5690,291,230,2023-1,63
5691,291,231,2023-1,76
5692,291,232,2024-1,82
5693,291,233,2024-1,81
5694,291,234,2024-1,72
5695,291,235,2024-1,80
5696,291,236,2024-1,73
5697,291,237,2024-2,82
5698,291,238,2024-2,76
5699,291,239,2024-2,63
5700,291,240,2024-2,92
5701,291,241,2024-2,89
5702,291,242,2024-2,83
5703,291,243,2025-1,75
5704,291,244,2025-1,80
5705,291,245,2025-1,81
5706,291,246,2025-1,69
5707,291,247,2025-2,97
5708,291,248,2025-2,64
5709,291,249,2025-2,80
5710,291,250,2025-2,75
5711,291,251,2025-2,88
5712,293,266,2023-2,67
5713,293,267,2023-2,62
5714,293,268,2023-2,52
5715,293,269,2023-2,63
5716,293,270,2023-2,55
5717,293,271,2024-1,71
5718,293,272,2024-1,57
5719,293,273,2024-1,54
5720,293,274,2024-1,51
5721,293,275,2024-2,62
5722,293,276,2024-2,71
5723,293,277,2024-2,68
5724,293,278,2024-2,57
5725,293,279,2025-1,54
5726,293,280,2025-1,78
5727,293,281,2025-1,71
5728,293,282,2025-1,68
5729,293,283,2025-1,67
5730,293,284,2025-1,78
5731,293,285,2025-2,58
5732,293,286,2025-2,76
5733,293,287,2025-2,63
5734,293,288,2025-2,66
5735,293,289,2025-2,55
5736,294,167,2023-1,99
5737,294,168,2023-1,91
5738,294,169,2023-1,85
5739,294,170,2023-1,74
5740,294,171,2023-1,82
5741,294,172,2023-1,95
5742,294,173,2023-2,83
5743,294,174,2023-2,83
5744,294,175,2023-2,82
5745,294,176,2023-2,73
5746,294,177,2023-2,75
5747,294,178,2023-2,90
5748,294,179,2024-1,85
5749,294,180,2024-1,100
5750,294,181,2024-1,82
5751,294,182,2024-1,73
5752,294,183,2024-1,79
5753,294,184,2024-2,76
5754,294,185,2024-2,83
5755,294,186,2024-2,84
5756,294,187,2024-2,88
5757,294,188,2024-2,91
5758,294,189,2025-1,90
5759,294,190,2025-1,81
5760,294,191,2025-1,80
5761,294,192,2025-1,83
5762,294,193,2025-2,150
5763,294,194,2025-2,89
5764,294,195,2025-2,78
5765,294,196,2025-2,81
5766,294,197,2025-2,76
5767,295,167,2023-1,72
5768,295,168,2023-1,65
5769,295,169,2023-1,62
5770,295,170,2023-1,66
5771,295,171,2023-1,76
5772,295,172,2023-1,73
5773,295,173,2023-2,75
5774,295,174,2023-2,66
5775,295,175,2023-2,80
5776,295,176,2023-2,85
5777,295,177,2023-2,73
5778,295,178,2023-2,74
5779,295,179,2024-1,63
5780,295,180,2024-1,65
5781,295,181,2024-1,79
5782,295,182,2024-1,70
5783,295,183,2024-1,80
5784,295,184,2024-2,65
5785,295,185,2024-2,69
5786,295,186,2024-2,58
5787,295,187,2024-2,86
5788,295,188,2024-2,71
5789,295,189,2025-1,58
5790,295,190,2025-1,89
5791,295,191,2025-1,70
5792,295,192,2025-1,81
5793,295,193,2025-2,74
5794,295,194,2025-2,66
5795,295,195,2025-2,71
5796,295,196,2025-2,59
5797,295,197,2025-2,73
5798,296,1,2024-2,68
5799,296,2,2024-2,69
5800,296,3,2024-2,65
5801,296,4,2024-2,61
5802,296,5,2024-2,77
5803,296,6,2024-2,78
5804,296,7,2025-1,67
5805,296,8,2025-1,71
5806,296,9,2025-1,60
5807,296,10,2025-1,70
5808,296,11,2025-2,75
5809,296,12,2025-2,62
5810,296,13,2025-2,59
5811,296,14,2025-2,56
5812,297,78,2023-1,77
5813,297,79,2023-1,83
5814,297,80,2023-1,97
5815,297,81,2023-1,54
5816,297,82,2023-2,71
5817,297,83,2023-2,80
5818,297,84,2023-2,88
5819,297,85,2023-2,66
5820,297,86,2024-1,62
5821,297,87,2024-1,79
5822,297,88,2024-1,83
5823,297,89,2024-1,81
5824,297,90,2024-2,81
5825,297,91,2024-2,77
5826,297,92,2024-2,83
5827,297,93,2024-2,72
5828,297,94,2024-2,71
5829,298,158,2024-2,60
5830,298,159,2024-2,71
5831,298,160,2024-2,71
5832,298,161,2024-2,77
5833,298,162,2025-1,75
5834,298,163,2025-1,75
5835,298,164,2025-1,80
5836,298,165,2025-1,71
5837,298,166,2025-1,88
5838,298,167,2025-2,76
5839,298,168,2025-2,100
5840,298,169,2025-2,68
5841,298,170,2025-2,79
5842,298,171,2025-2,71
5843,298,172,2025-2,72
5844,299,11,2023-2,74
5845,299,12,2023-2,85
5846,299,13,2023-2,91
5847,299,14,2023-2,78
5848,299,15,2024-1,80
5849,299,16,2024-1,66
5850,299,17,2024-1,74
5851,299,18,2024-1,85
5852,299,19,2024-2,91
5853,299,20,2024-2,79
5854,299,21,2024-2,88
5855,299,22,2024-2,87
5856,299,23,2025-1,79
5857,299,24,2025-1,84
5858,299,25,2025-1,66
5859,299,26,2025-1,70
5860,299,27,2025-1,77
5861,299,28,2025-1,83
5862,299,29,2025-2,86
5863,299,30,2025-2,68
5864,299,31,2025-2,82
5865,299,32,2025-2,87
5866,300,215,2023-1,80
5867,300,216,2023-1,74
5868,300,217,2023-1,76
5869,300,218,2023-1,63
5870,300,219,2023-2,65
5871,300,220,2023-2,67
5872,300,221,2023-2,50
5873,300,222,2023-2,76
5874,300,223,2023-2,59
5875,301,48,2025-1,74
5876,301,49,2025-1,86
5877,301,50,2025-1,75
5878,301,51,2025-1,81
5879,301,52,2025-2,75
5880,301,53,2025-2,68
5881,301,54,2025-2,68
5882,301,55,2025-2,77
5883,301,56,2025-2,86
5884,301,57,2025-2,69
5885,302,48,2023-1,80
5886,302,49,2023-1,89
5887,302,50,2023-1,79
5888,302,51,2023-1,87
5889,302,52,2023-2,67
5890,302,53,2023-2,82
5891,302,54,2023-2,83
5892,302,55,2023-2,80
5893,302,56,2023-2,88
5894,302,57,2023-2,87
5895,302,58,2024-1,74
5896,302,59,2024-1,91
5897,302,60,2024-1,82
5898,302,61,2024-1,92
5899,302,62,2024-1,84
5900,302,63,2024-1,72
5901,302,64,2024-2,60
5902,302,65,2024-2,86
5903,302,66,2024-2,84
5904,302,67,2024-2,90
5905,302,68,2024-2,84
5906,302,69,2024-2,74
5907,302,70,2025-1,79
5908,302,71,2025-1,70
5909,302,72,2025-1,91
5910,302,73,2025-1,92
5911,302,74,2025-2,86
5912,302,75,2025-2,80
5913,302,76,2025-2,81
5914,302,77,2025-2,81
5915,303,321,2023-1,71
5916,303,322,2023-1,88
5917,303,323,2023-1,87
5918,303,324,2023-1,86
5919,303,325,2023-1,82
5920,303,326,2023-2,81
5921,303,327,2023-2,66
5922,303,328,2023-2,75
5923,303,329,2023-2,72
5924,303,330,2023-2,97
5925,303,331,2024-1,76
5926,303,332,2024-1,69
5927,303,333,2024-1,70
5928,303,334,2024-1,84
5929,303,335,2024-1,84
5930,303,336,2024-2,72
5931,303,337,2024-2,71
5932,303,338,2024-2,97
5933,303,339,2024-2,78
5934,303,340,2024-2,78
5935,303,341,2024-2,76
5936,303,342,2025-1,79
5937,303,343,2025-1,91
5938,303,344,2025-1,79
5939,303,345,2025-1,89
5940,303,346,2025-1,80
5941,303,347,2025-2,87
5942,303,348,2025-2,69
5943,303,349,2025-2,93
5944,303,350,2025-2,77
5945,303,351,2025-2,96
5946,303,352,2025-2,84
5947,304,317,2023-1,77
5948,304,318,2023-1,96
5949,304,319,2023-1,-10
5950,304,320,2023-1,72
5951,304,321,2023-2,87
5952,304,322,2023-2,82
5953,304,323,2023-2,78
5954,304,324,2023-2,76
5955,304,325,2023-2,82
5956,304,326,2024-1,83
5957,304,327,2024-1,76
5958,304,328,2024-1,82
5959,304,329,2024-1,89
5960,304,330,2024-1,72
5961,304,331,2024-2,96
5962,304,332,2024-2,83
5963,304,333,2024-2,79
5964,304,334,2024-2,70
5965,304,335,2024-2,90
5966,304,336,2025-1,81
5967,304,337,2025-1,92
5968,304,338,2025-1,96
5969,304,339,2025-1,89
5970,304,340,2025-1,81
5971,304,341,2025-1,74
5972,304,342,2025-2,91
5973,304,343,2025-2,74
5974,304,344,2025-2,79
5975,304,345,2025-2,90
5976,304,346,2025-2,80
5977,305,95,2024-1,68
5978,305,96,2024-1,65
5979,305,97,2024-1,65
5980,305,98,2024-1,59
5981,305,99,2024-2,80
5982,305,100,2024-2,71
5983,305,101,2024-2,57
5984,305,102,2024-2,76
5985,305,103,2025-1,59
5986,305,104,2025-1,75
5987,305,105,2025-1,58
5988,305,106,2025-1,73
5989,305,107,2025-2,80
5990,305,108,2025-2,56
5991,305,109,2025-2,81
5992,305,110,2025-2,61
5993,306,210,2025-2,94
5994,306,211,2025-2,95
5995,306,212,2025-2,87
5996,306,213,2025-2,84
5997,306,214,2025-2,100
5998,307,266,2025-2,100
5999,307,267,2025-2,100
6000,307,268,2025-2,94
6001,307,269,2025-2,76
6002,307,270,2025-2,90
6003,308,210,2024-2,83
6004,308,211,2024-2,64
6005,308,212,2024-2,66
6006,308,213,2024-2,64
6007,308,214,2024-2,67
6008,308,215,2025-1,77
6009,308,216,2025-1,78
6010,308,217,2025-1,66
6011,308,218,2025-1,63
6012,308,219,2025-2,65
6013,308,220,2025-2,77
6014,308,221,2025-2,61
6015,308,222,2025-2,80
6016,308,223,2025-2,56
6017,309,232,2023-1,69
6018,309,233,2023-1,71
6019,309,234,2023-1,70
6020,309,235,2023-1,58
6021,309,236,2023-1,75
6022,309,237,2023-2,78
6023,309,238,2023-2,74
6024,309,239,2023-2,82
6025,309,240,2023-2,66
6026,309,241,2023-2,57
6027,309,242,2023-2,60
6028,309,243,2024-1,83
6029,309,244,2024-1,66
6030,309,245,2024-1,70
6031,309,246,2024-1,80
6032,309,247,2024-2,68
6033,309,248,2024-2,61
6034,309,249,2024-2,78
6035,309,250,2024-2,84
6036,309,251,2024-2,79
6037,309,252,2025-1,67
6038,309,253,2025-1,75
6039,309,254,2025-1,63
6040,309,255,2025-1,70
6041,309,256,2025-1,85
6042,309,257,2025-2,62
6043,309,258,2025-2,81
6044,309,259,2025-2,66
6045,309,260,2025-2,77
6046,309,261,2025-2,77
6047,310,48,2023-1,79
6048,310,49,2023-1,78
6049,310,50,2023-1,81
6050,310,51,2023-1,75
6051,310,52,2023-2,90
6052,310,53,2023-2,82
6053,310,54,2023-2,84
6054,310,55,2023-2,74
6055,310,968939,2023-2,72
6056,310,57,2023-2,74
6057,310,58,2024-1,64
6058,310,59,2024-1,87
6059,310,60,2024-1,80
6060,310,61,2024-1,71
6061,310,62,2024-1,79
6062,310,63,2024-1,87
6063,310,64,2024-2,88
6064,310,65,2024-2,68
6065,310,66,2024-2,78
6066,310,67,2024-2,76
6067,310,68,2024-2,75
6068,310,69,2024-2,-5
6069,310,70,2025-1,90
6070,310,71,2025-1,84
6071,310,72,2025-1,88
6072,310,73,2025-1,70
6073,310,74,2025-2,66
6074,310,75,2025-2,78
6075,310,76,2025-2,79
6076,310,77,2025-2,75
6077,311,103,2023-1,85
6078,311,104,2023-1,84
6079,311,105,2023-1,92
6080,311,106,2023-1,85
6081,311,107,2023-2,100
6082,311,108,2023-2,85
6083,311,109,2023-2,91
6084,311,110,2023-2,83
6085,311,111,2024-1,98
6086,311,112,2024-1,87
6087,311,113,2024-1,82
6088,311,114,2024-1,73
6089,311,115,2024-2,97
6090,311,116,2024-2,87
6091,311,117,2024-2,100
6092,311,118,2024-2,67
6093,311,119,2024-2,95
6094,311,120,2025-1,93
6095,311,121,2025-1,89
6096,311,122,2025-1,79
6097,311,123,2025-1,92
6098,311,124,2025-2,89
6099,311,125,2025-2,77
6100,311,915807,2025-2,88
6101,311,127,2025-2,98
6102,311,128,2025-2,89
6103,311,129,2025-2,93
6104,312,48,2024-2,50
6105,312,49,2024-2,64
6106,312,50,2024-2,67
6107,312,51,2024-2,79
6108,312,52,2025-1,63
6109,312,53,2025-1,69
6110,312,54,2025-1,66
6111,312,55,2025-1,81
6112,312,56,2025-1,74
6113,312,57,2025-1,67
6114,312,58,2025-2,70
6115,312,59,2025-2,61
6116,312,60,2025-2,76
6117,312,61,2025-2,76
6118,312,62,2025-2,75
6119,312,63,2025-2,68
6120,313,95,2024-2,62
6121,313,96,2024-2,76
6122,313,97,2024-2,72
6123,313,98,2024-2,87
6124,313,99,2025-1,71
6125,313,100,2025-1,71
6126,313,101,2025-1,89
6127,313,102,2025-1,69
6128,313,103,2025-2,76
6129,313,104,2025-2,79
6130,313,105,2025-2,80
6131,313,106,2025-2,76
6132,314,266,2023-1,100
6133,314,267,2023-1,76
6134,314,268,2023-1,88
6135,314,269,2023-1,97
6136,314,270,2023-1,84
6137,314,271,2023-2,92
6138,314,272,2023-2,93
6139,314,273,2023-2,87
6140,314,274,2023-2,98
6141,314,275,2024-1,98
6142,314,276,2024-1,89
6143,314,277,2024-1,82
6144,314,278,2024-1,150
6145,314,279,2024-2,93
6146,314,280,2024-2,75
6147,314,281,2024-2,79
6148,314,282,2024-2,88
6149,314,283,2024-2,91
6150,314,284,2024-2,100
6151,314,285,2025-1,91
6152,314,286,2025-1,78
6153,314,287,2025-1,75
6154,314,288,2025-1,93
6155,314,289,2025-1,84
6156,314,290,2025-2,97
6157,314,291,2025-2,96
6158,314,292,2025-2,89
6159,314,293,2025-2,77
6160,314,294,2025-2,87
6161,315,275,2023-1,62
6162,315,959138,2023-1,75
6163,315,277,2023-1,60
6164,315,278,2023-1,73
6165,315,279,2023-2,62
6166,315,280,2023-2,75
6167,315,281,2023-2,57
6168,315,282,2023-2,65
6169,315,283,2023-2,35
6170,315,284,2023-2,69
6171,315,285,2024-1,75
6172,315,286,2024-1,66
6173,315,287,2024-1,64
6174,315,288,2024-1,61
6175,315,289,2024-1,59
6176,315,290,2024-2,57
6177,315,291,2024-2,61
6178,315,292,2024-2,60
6179,315,293,2024-2,74
6180,315,294,2024-2,74
6181,315,295,2025-1,55
6182,315,296,2025-1,64
6183,315,297,2025-1,61
6184,315,298,2025-1,56
6185,315,299,2025-1,64
6186,315,300,2025-2,56
6187,315,301,2025-2,60
6188,315,302,2025-2,49
6189,315,303,2025-2,58
6190,315,304,2025-2,54
6191,315,305,2025-2,54
6192,316,224,2023-1,37
6193,316,225,2023-1,59
6194,316,226,2023-1,82
6195,316,227,2023-1,52
6196,316,228,2023-2,61
6197,316,229,2023-2,50
6198,316,230,2023-2,59
6199,316,231,2023-2,43
6200,316,232,2025-1,59
6201,316,233,2025-1,36
6202,316,234,2025-1,64
6203,316,235,2025-1,43
6204,316,236,2025-1,57
6205,316,237,2025-2,59
6206,316,238,2025-2,53
6207,316,239,2025-2,55
6208,316,240,2025-2,55
6209,316,241,2025-2,61
6210,316,242,2025-2,56
6211,317,210,2024-1,94
6212,317,211,2024-1,85
6213,317,212,2024-1,100
6214,317,213,2024-1,87
6215,317,214,2024-1,94
6216,317,215,2024-2,93
6217,317,216,2024-2,80
6218,317,217,2024-2,89
6219,317,218,2024-2,94
6220,317,219,2025-1,100
6221,317,220,2025-1,80
6222,317,221,2025-1,100
6223,317,222,2025-1,83
6224,317,223,2025-1,100
6225,317,224,2025-2,98
6226,317,225,2025-2,83
6227,317,226,2025-2,86
6228,317,227,2025-2,98
6229,318,48,2024-1,52
6230,318,49,2024-1,67
6231,318,50,2024-1,72
6232,318,51,2024-1,54
6233,318,52,2024-2,53
6234,318,53,2024-2,81
6235,318,54,2024-2,47
6236,318,55,2024-2,79
6237,318,56,2024-2,72
6238,318,57,2024-2,59
6239,318,58,2025-1,77
6240,318,59,2025-1,46
6241,318,60,2025-1,63
6242,318,61,2025-1,48
6243,318,62,2025-1,62
6244,318,63,2025-1,67
6245,318,64,2025-2,54
6246,318,65,2025-2,56
6247,318,66,2025-2,62
6248,318,67,2025-2,67
6249,318,68,2025-2,49
6250,318,69,2025-2,55
6251,319,1,2025-1,100
6252,319,2,2025-1,82
6253,319,3,2025-1,100
6254,319,4,2025-1,100
6255,319,5,2025-1,88
6256,319,6,2025-1,100
6257,319,7,2025-2,100
6258,319,8,2025-2,100
6259,319,9,2025-2,99
6260,319,10,2025-2,100
6261,320,70,2023-1,62
6262,320,71,2023-1,76
6263,320,72,2023-1,70
6264,320,73,2023-1,69
6265,994197,74,2023-2,68
6266,320,75,2023-2,75
6267,320,76,2023-2,72
6268,320,77,2023-2,66
6269,320,78,2024-1,68
6270,320,79,2024-1,70
6271,320,80,2024-1,61
6272,320,81,2024-1,74
6273,320,82,2024-2,86
6274,320,83,2024-2,65
6275,320,84,2024-2,67
6276,320,85,2024-2,78
6277,320,86,2025-1,84
6278,320,87,2025-1,77
6279,320,88,2025-1,69
6280,320,89,2025-1,78
6281,320,90,2025-2,59
6282,320,91,2025-2,80
6283,320,92,2025-2,64
6284,320,93,2025-2,74
6285,320,94,2025-2,75
6286,321,167,2023-1,83
6287,321,168,2023-1,71
6288,321,169,2023-1,94
6289,321,170,2023-1,79
6290,321,171,2023-1,72
6291,321,172,2023-1,105
6292,321,173,2023-2,68
6293,321,174,2023-2,73
6294,321,175,2023-2,76
6295,321,176,2023-2,82
6296,321,177,2023-2,80
6297,321,178,2023-2,74
6298,321,179,2024-1,80
6299,321,180,2024-1,74
6300,321,181,2024-1,78
6301,321,182,2024-1,77
6302,321,183,2024-1,80
6303,321,184,2024-2,75
6304,321,185,2024-2,72
6305,321,186,2024-2,73
6306,321,187,2024-2,61
6307,321,188,2024-2,73
6308,321,189,2025-1,75
6309,321,190,2025-1,76
6310,321,191,2025-1,68
6311,321,192,2025-1,105
6312,321,193,2025-2,64
6313,321,194,2025-2,79
6314,321,195,2025-2,79
6315,321,196,2025-2,90
6316,321,197,2025-2,72
6317,322,266,2023-1,84
6318,322,267,2023-1,79
6319,322,268,2023-1,84
6320,322,269,2023-1,79
6321,322,270,2023-1,64
6322,322,271,2023-2,69
6323,322,272,2023-2,67
6324,322,273,2023-2,75
6325,322,274,2023-2,86
6326,322,275,2024-1,71
6327,322,276,2024-1,63
6328,322,277,2024-1,66
6329,322,278,2024-1,75
6330,322,279,2024-2,76
6331,322,280,2024-2,60
6332,322,281,2024-2,73
6333,322,282,2024-2,61
6334,322,283,2024-2,83
6335,322,284,2024-2,66
6336,322,285,2025-1,77
6337,322,286,2025-1,74
6338,322,287,2025-1,76
6339,322,288,2025-1,74
6340,322,289,2025-1,83
6341,322,290,2025-2,79
6342,322,291,2025-2,83
6343,322,292,2025-2,84
6344,322,293,2025-2,70
6345,322,294,2025-2,74
6346,323,95,2023-2,59
6347,323,96,2023-2,72
6348,323,97,2023-2,59
6349,323,98,2023-2,65
6350,323,99,2024-1,57
6351,323,100,2024-1,65
6352,323,101,2024-1,65
6353,323,102,2024-1,55
6354,323,103,2024-2,71
6355,323,104,2024-2,78
6356,323,105,2024-2,51
6357,323,106,2024-2,68
6358,323,107,2025-1,72
6359,323,108,2025-1,69
6360,323,109,2025-1,62
6361,323,110,2025-1,72
6362,324,158,2025-2,81
6363,324,159,2025-2,89
6364,324,160,2025-2,90
6365,324,161,2025-2,69
6366,325,158,2024-1,78
6367,325,159,2024-1,80
6368,325,160,2024-1,85
6369,325,161,2024-1,72
6370,325,162,2024-2,67
6371,325,163,2024-2,59
6372,325,164,2024-2,72
6373,325,165,2024-2,75
6374,325,166,2024-2,76
6375,325,167,2025-1,88
6376,325,168,2025-1,71
6377,325,169,2025-1,66
6378,325,170,2025-1,64
6379,325,171,2025-1,78
6380,325,172,2025-1,57
6381,326,48,2023-2,90
6382,326,49,2023-2,86
6383,326,50,2023-2,96
6384,326,51,2023-2,90
6385,326,52,2024-1,91
6386,326,53,2024-1,84
6387,326,54,2024-1,92
6388,326,55,2024-1,85
6389,326,56,2024-1,93
6390,326,57,2024-1,98
